user_id,merchant_id,click,add-to-cart,purchase,add-to-favourite,gender,age_range,label
159861,4282,20,0,5,0,1,3,0
16,1435,10,0,1,0,1,5,0
160113,3476,7,0,1,0,1,5,0
160120,1067,9,0,1,0,1,4,0
160139,1875,56,0,3,2,0,0,0
160226,4718,2,0,1,0,0,4,0
160275,4090,3,0,1,0,0,5,0
160275,4864,1,0,1,2,0,5,1
160368,141,1,0,1,0,0,4,0
160517,1399,6,0,1,1,1,5,0
160684,1131,24,0,3,0,0,5,0
160742,107,12,0,1,0,0,4,0
160742,598,4,0,1,0,0,4,0
160742,3734,14,0,2,0,0,4,0
160742,2915,5,0,2,1,0,4,0
160742,402,10,0,1,0,0,4,0
16075,2721,4,0,1,2,1,5,0
160779,3925,10,0,1,0,0,0,0
16089,3609,0,0,1,0,0,4,0
160910,1760,0,0,1,0,0,4,0
160910,2611,0,0,1,0,0,4,0
161005,946,18,0,3,0,1,4,0
161027,3828,0,0,1,0,1,4,0
161122,695,2,0,1,0,1,3,0
161282,1275,3,0,1,0,1,5,0
161349,3990,7,0,1,0,0,6,0
161393,3271,11,0,1,0,0,3,0
161637,2273,3,0,1,0,0,2,0
16172,720,7,0,1,0,0,6,0
161744,1618,25,0,4,0,0,4,0
161876,4860,5,0,1,1,0,4,0
162336,3941,4,0,1,0,0,4,0
162441,2505,2,0,1,0,1,4,0
162671,3835,0,0,1,1,0,5,0
162827,4589,0,0,1,0,0,3,0
162998,2945,5,0,1,0,0,4,0
16309,3862,20,0,1,0,0,4,0
163388,4876,1,0,1,0,1,3,0
163388,4368,2,0,1,0,1,3,0
163435,3936,10,0,1,0,1,0,0
163435,4346,7,0,1,0,1,0,0
163598,2664,358,0,1,0,1,3,0
163699,121,14,0,5,0,1,6,0
163744,2537,0,0,1,0,1,5,0
16391,1923,1,0,1,0,0,4,0
163937,4129,7,0,1,0,0,6,0
163937,2128,2,0,1,0,0,6,0
164103,963,3,0,3,1,1,5,1
164188,1183,4,0,1,0,2,4,0
164643,2537,4,0,1,1,0,5,0
164755,3828,4,0,1,0,0,7,0
164778,2339,11,0,4,0,0,5,0
164941,1096,11,0,1,0,1,5,0
165283,4600,4,0,1,0,1,6,0
165546,897,5,0,1,0,2,4,0
16575,2124,16,0,1,0,1,4,0
166335,4270,2,0,1,0,0,5,0
166355,66,4,0,1,1,1,5,0
166364,1067,7,0,1,0,1,7,0
166364,2318,6,0,1,0,1,7,0
166453,1031,3,0,1,0,0,4,0
166453,2138,0,0,1,1,0,4,0
166753,2856,23,0,1,0,0,4,0
166924,1886,2,0,1,0,0,4,0
166924,4170,9,0,2,0,0,4,0
166924,4270,3,0,1,0,0,4,0
166954,296,7,0,1,1,0,4,0
167018,4605,10,0,2,0,1,6,0
167337,3256,6,0,1,0,0,0,0
167526,4985,1,0,1,0,1,5,0
167566,2928,3,0,1,1,0,5,0
167599,1667,10,0,1,1,1,4,0
167599,4926,2,0,1,0,1,4,0
167781,1056,17,0,1,0,0,3,0
167921,1833,25,0,3,0,0,3,0
167921,1618,3,0,1,0,0,3,0
167977,3376,16,0,1,0,1,3,0
167977,872,11,0,2,0,1,3,0
168030,4846,5,0,1,0,1,5,0
168030,2664,3,0,1,0,1,5,0
16805,2047,2,0,1,0,0,4,0
16805,3288,2,0,1,0,0,4,0
168409,323,0,0,1,0,1,4,0
168521,1618,2,0,1,0,0,5,0
168639,4480,0,0,1,0,0,4,1
168680,4079,0,0,1,0,1,3,0
168803,882,7,0,1,1,1,4,0
1689,3958,0,0,2,0,0,0,0
169066,1102,101,0,1,11,2,4,0
169234,786,16,0,1,2,0,5,1
169471,606,105,0,2,0,0,4,0
169471,588,8,0,1,1,0,4,0
169644,2173,29,0,1,0,0,4,0
169831,1693,39,0,1,0,0,6,0
169958,3925,15,0,1,0,2,5,0
170415,2283,3,0,1,0,0,6,0
170415,35,3,0,1,0,0,6,0
170455,4368,4,0,3,0,0,4,0
170471,2598,11,0,1,1,1,4,0
170584,1811,2,0,1,0,1,4,0
170809,3839,5,0,1,1,1,3,0
170809,66,0,0,1,0,1,3,0
17097,503,1,0,1,0,2,5,0
171473,2128,0,0,1,0,0,4,0
171488,114,4,0,1,0,0,3,0
171800,1618,15,0,1,0,1,5,0
171818,133,3,0,1,0,0,3,0
171909,415,7,0,3,0,0,6,1
171916,1347,17,0,3,0,0,4,0
171933,2639,10,0,8,0,0,6,1
172094,1346,4,0,1,0,0,4,0
172349,2537,2,0,1,1,0,5,0
172677,898,37,0,5,0,0,4,0
172731,3271,1,0,1,0,0,4,0
172734,2158,5,0,1,0,2,3,0
172792,3361,20,0,1,1,1,0,0
172816,2255,1,0,1,0,1,6,0
172826,3205,1,0,1,0,0,4,0
172971,2099,2,0,1,0,1,5,0
17318,2007,11,0,1,1,0,5,0
17337,168,0,0,3,0,1,3,0
173524,2669,10,0,1,1,0,5,0
173559,4724,7,0,2,2,0,4,0
173696,4768,19,0,2,0,0,0,0
173729,2916,0,0,1,0,1,4,1
173729,3350,0,0,1,0,1,4,0
173763,168,25,0,3,0,2,4,0
173763,1742,1,0,1,0,2,4,1
173785,608,5,0,1,0,0,5,0
173837,3420,15,0,1,2,0,5,0
174064,4687,7,0,2,0,2,5,0
17421,2864,18,0,1,0,0,5,1
174274,1346,8,0,1,0,0,5,1
174274,3085,15,0,1,0,0,5,0
174274,1892,116,0,3,2,0,5,0
174729,2248,5,0,1,1,1,4,0
174738,3576,2,0,1,0,0,7,0
174818,3471,0,0,1,0,0,4,0
174836,2143,24,0,4,0,0,4,0
174836,66,11,0,3,1,0,4,0
174836,547,4,0,1,0,0,4,0
175102,1833,51,0,1,0,1,5,0
175312,4738,1,0,1,0,0,5,0
175359,606,6,0,1,1,0,5,0
175359,1340,1,0,1,0,0,5,0
17542,2162,2,0,1,0,1,4,0
175466,1618,26,0,1,0,0,5,0
175532,3291,7,0,1,0,0,4,0
175532,1491,10,0,2,0,0,4,0
175532,4048,3,0,1,0,0,4,0
175532,3545,6,0,3,1,0,4,0
175539,2565,3,0,1,0,0,5,0
17557,1710,29,0,1,0,1,4,1
17557,4733,7,0,1,1,1,4,0
175672,4966,0,0,1,0,1,5,0
175672,2318,0,0,1,0,1,5,0
17575,3734,14,0,3,0,1,3,0
175778,1346,2,0,1,0,1,4,0
175835,3609,11,0,1,0,0,4,0
175987,2565,16,0,1,2,0,4,0
176006,2856,13,0,1,0,2,3,0
176033,1131,13,0,1,1,0,5,0
176425,1679,19,0,2,3,0,6,0
176823,1970,0,0,2,0,1,6,0
176883,1890,5,0,1,0,1,4,0
176998,1500,6,0,1,0,1,4,0
17703,756,3,0,1,0,0,3,0
177048,2318,4,0,1,0,1,5,0
177105,3693,2,0,1,0,0,5,0
177193,1833,17,0,2,0,1,5,0
17772,1393,16,0,4,1,2,4,0
177827,4043,1,0,1,0,2,4,0
178068,4044,2,0,1,0,1,5,0
178068,606,6,0,1,0,1,5,0
178141,4659,11,0,1,5,1,5,0
178199,794,6,0,1,0,0,5,0
178212,1667,40,0,1,5,0,5,0
178470,798,7,0,2,0,0,2,0
178477,4044,10,0,1,0,1,6,0
178539,227,4,0,1,0,1,4,0
178698,2821,7,0,1,0,1,6,0
178732,2664,3,0,1,0,0,5,0
178786,141,2,0,1,1,0,3,0
179341,2500,4,0,1,0,0,7,0
17935,4049,4,0,1,1,0,0,0
179839,1270,35,0,1,3,0,4,0
179893,2081,24,0,2,0,1,3,0
179955,3905,11,0,1,1,1,4,0
180593,3472,9,0,1,1,0,5,0
180892,2066,23,0,1,2,0,5,0
181042,3635,1,0,1,0,1,6,0
181171,1203,0,0,1,0,0,4,1
181171,951,3,0,1,0,0,4,0
181636,951,3,0,1,0,0,6,0
181636,3541,2,0,1,0,0,6,0
181650,1102,78,0,1,3,0,4,0
181784,1379,0,0,10,0,0,4,0
181991,938,143,0,1,0,2,4,0
181991,742,61,0,8,0,2,4,0
182063,4173,18,0,1,0,0,5,0
182356,222,2,0,1,0,0,6,0
182356,4076,11,0,1,0,0,6,0
182451,1346,7,0,1,5,0,6,0
182467,2537,4,0,1,0,0,4,0
182467,3314,3,0,1,0,0,4,0
18247,4796,0,0,5,1,1,5,0
182484,3826,0,0,2,0,1,5,0
182546,2138,9,0,3,0,0,4,0
182710,3979,2,0,1,0,0,4,0
182792,1618,2,0,1,0,0,5,0
182925,4044,23,0,1,2,0,4,0
182925,1340,3,0,1,0,0,4,0
183130,2441,1,0,1,0,0,5,0
183132,1749,10,0,1,0,0,3,0
183132,2954,6,0,2,0,0,3,1
183132,731,4,0,1,0,0,3,0
183172,4639,11,0,1,0,1,4,0
183299,2629,3,0,1,0,0,5,0
183385,503,8,0,1,0,1,4,0
183385,2954,2,0,1,0,1,4,0
183534,4760,4,0,1,0,0,7,0
18357,2592,1,0,1,0,1,3,0
183602,2242,4,0,2,5,2,4,0
183772,586,6,0,1,0,0,5,0
183772,4267,10,0,1,0,0,5,0
18378,2397,1,0,1,0,2,4,0
18378,4118,2,0,1,0,2,4,0
18392,534,24,0,1,1,1,3,0
184230,731,0,0,1,0,0,4,0
184259,547,10,1,1,0,1,3,0
184318,2872,7,0,1,1,0,3,1
184318,1760,25,0,2,0,0,3,0
184348,2698,21,0,1,8,0,5,0
184371,3205,31,0,1,8,0,4,0
184449,4444,12,0,2,0,0,4,0
184771,2403,6,0,1,0,0,4,0
184808,117,5,0,1,0,1,3,0
184826,4044,0,0,1,0,0,4,0
184826,4614,0,0,1,0,0,4,0
184830,1340,2,0,1,0,0,3,0
185096,4170,5,0,2,0,1,5,0
185128,2981,2,0,1,0,2,4,0
185142,4234,3,0,1,0,1,4,0
185142,4864,2,0,1,0,1,4,0
185145,4950,0,0,1,0,1,4,0
185159,2981,6,0,1,0,2,0,0
185159,4976,12,0,1,2,2,0,0
185159,3955,1,0,1,0,2,0,0
185259,2482,15,0,1,2,0,4,0
185285,951,2,0,1,0,0,5,0
185396,1102,47,0,2,9,0,4,0
185689,4267,10,0,1,0,0,5,0
185689,2424,13,0,1,0,0,5,0
185689,1808,6,0,1,0,0,5,0
185774,3558,4,0,1,0,0,0,0
185803,4847,35,0,3,0,0,5,1
185970,598,28,0,1,2,0,3,0
186019,4044,3,0,1,1,0,3,0
186019,4067,6,0,1,0,0,3,0
186184,1892,49,0,3,1,0,4,0
186197,1067,4,0,1,0,1,4,0
186237,4368,12,0,1,0,2,4,0
186237,2669,4,0,1,0,2,4,0
186694,4585,11,0,1,0,1,5,0
186725,4818,20,0,1,2,1,4,0
186852,1556,1,0,1,0,0,4,0
186925,2482,8,0,1,0,0,0,0
186953,3042,0,0,1,0,1,4,0
187047,2397,8,0,1,1,0,3,0
187047,1679,22,0,1,0,0,3,0
187047,4659,49,0,4,0,0,3,0
187380,1679,5,0,1,0,0,5,0
187380,3472,2,0,1,0,0,5,0
187474,586,6,0,2,0,0,4,0
187478,2430,4,0,1,1,1,4,0
187513,2872,5,0,1,0,0,4,0
187587,621,2,0,1,0,1,6,0
187813,1472,1,0,1,0,1,4,0
187813,2360,1,0,1,0,1,4,0
188225,1379,7,0,2,0,0,5,0
188225,2242,23,0,3,0,0,5,0
188249,2700,37,0,1,3,1,5,0
188662,3469,0,0,1,0,0,3,0
188781,3925,61,0,1,11,0,5,0
189159,4079,27,0,8,0,2,4,0
189167,963,0,0,1,0,1,4,0
189193,2641,3,0,1,0,1,4,0
189193,2436,2,0,1,0,1,4,0
189193,2821,2,0,1,0,1,4,0
189226,3351,5,0,1,0,0,3,0
189226,3063,8,0,1,0,0,3,0
189258,4985,23,0,2,1,0,6,0
189312,1760,39,0,3,0,0,4,0
189312,2511,10,0,2,0,0,4,0
189360,3103,2,0,1,0,0,0,0
189407,2872,36,0,1,0,1,4,0
189407,3624,2,0,1,0,1,4,0
189520,4444,9,0,1,1,0,5,0
189520,669,4,0,1,0,0,5,0
189552,336,1,0,1,0,1,4,0
189689,4234,7,0,1,0,0,6,0
189689,1808,3,0,1,0,0,6,0
189689,1203,3,0,1,1,0,6,0
189942,1356,0,0,1,0,0,5,0
190023,3432,27,0,1,3,0,4,0
190023,4949,6,0,2,1,0,4,0
190252,2780,1,0,1,0,1,5,0
190276,1760,10,0,2,4,0,6,0
190581,2221,6,0,1,0,2,4,0
190631,2184,4,0,3,0,1,4,0
190674,1310,4,0,1,1,0,3,0
190692,1843,3,0,1,0,1,5,0
190847,2565,11,0,1,1,0,5,0
190914,3143,1,0,1,0,0,0,0
190914,3411,4,0,1,0,0,0,0
190948,2891,5,0,1,0,0,4,0
191009,1892,2,0,6,0,0,4,0
191155,742,0,0,1,1,0,5,0
19128,1393,62,0,3,0,0,6,0
191327,4173,3,0,1,0,2,5,0
191446,598,3,0,1,0,0,3,0
191641,4858,17,0,3,0,0,7,0
19173,2273,1,0,1,1,1,5,0
191895,2886,4,0,1,2,0,6,0
191955,104,4,0,2,0,0,0,0
191976,1100,3,0,1,1,0,5,0
192054,1618,3,0,1,0,0,6,0
192108,2173,30,0,2,5,0,4,0
19216,4282,62,0,2,0,1,3,0
192307,4438,7,0,1,0,0,5,0
192358,633,1,0,1,0,1,3,0
192416,1496,3,0,1,0,0,3,0
192485,3734,38,0,10,3,0,4,1
192485,3225,2,0,1,0,0,4,0
192485,4394,4,0,1,0,0,4,0
192774,3402,13,0,1,0,0,5,0
192928,2232,8,0,5,0,1,4,0
192953,4463,13,2,1,1,0,3,1
193036,2128,1,0,1,0,0,0,0
193124,2664,3,0,4,0,0,5,1
193211,3889,4,0,1,0,1,4,0
193423,1346,10,0,1,0,0,4,0
193423,1557,7,0,1,0,0,4,1
193575,4267,7,0,2,0,1,5,0
193875,3850,0,0,1,1,0,4,0
193875,4512,5,0,1,2,0,4,1
193935,4444,13,0,2,0,1,3,1
193983,2424,13,0,1,0,0,4,0
19399,4747,6,0,1,0,0,0,0
194042,1890,7,0,1,0,0,4,1
194189,4933,3,0,1,1,0,4,0
194402,1031,0,0,1,1,1,4,0
194402,3410,0,0,2,0,1,4,0
194613,1830,3,0,2,1,0,4,0
194685,534,7,0,1,0,1,5,1
194961,598,3,0,1,0,0,3,0
195008,3476,0,0,2,0,0,5,1
195008,296,1,0,1,0,0,5,0
195121,2810,1,0,1,0,0,3,0
195502,3623,0,0,2,0,0,3,0
195502,1485,5,0,2,0,0,3,0
195601,3637,4,0,1,0,0,4,0
195601,1074,8,0,1,0,0,4,0
195615,2639,1,0,3,0,0,6,0
195615,2883,4,0,1,0,0,6,0
195616,4349,17,0,6,0,0,5,0
195616,2752,0,0,2,0,0,5,0
195901,2583,6,0,1,0,0,4,0
196117,2482,5,0,2,0,0,4,0
196117,4614,1,0,1,0,0,4,0
196512,3586,48,0,4,0,0,4,1
196512,4170,74,0,3,0,0,4,0
196623,4039,6,0,1,1,2,2,0
196736,402,0,0,1,0,0,5,0
196737,437,11,0,1,4,0,4,0
196740,4966,0,0,1,0,2,4,0
197173,1500,0,0,1,0,1,4,0
197229,3473,2,0,1,0,0,4,0
197229,4789,3,0,1,1,0,4,0
197327,4217,4,0,1,0,0,3,0
197471,2193,8,0,1,0,1,0,0
197503,1816,0,0,1,0,0,4,0
197531,1340,11,0,3,0,0,6,0
197531,860,3,0,1,0,0,6,0
197656,2727,5,0,1,0,1,4,0
197656,3525,2,0,1,0,1,4,0
197893,4385,4,0,1,0,0,7,0
197946,1346,4,0,1,0,1,0,0
198146,3828,15,0,1,0,0,3,0
198146,1393,1,0,2,0,0,3,0
198146,141,2,0,1,0,0,3,0
198417,4926,15,0,1,0,1,4,0
19842,1425,3,0,1,0,1,4,0
19863,2242,0,0,4,4,0,4,0
198690,4336,2,0,1,0,1,3,0
198719,2664,16,0,2,0,2,4,0
198759,2242,3,0,3,0,2,5,0
198881,4234,3,0,1,0,1,3,0
198901,4173,33,0,1,8,0,4,0
198916,2954,3,0,1,0,0,4,0
198925,323,0,0,1,1,0,4,0
19913,1013,1,0,3,0,0,6,0
1994,3159,18,0,1,1,1,3,1
1994,3484,11,0,1,1,1,3,0
1994,1210,24,0,1,2,1,3,0
199461,547,18,1,1,1,1,3,0
199645,996,2,0,1,0,0,5,0
19979,1168,10,0,1,0,1,4,0
199854,4170,7,1,1,0,1,5,0
200238,2397,9,0,1,0,1,4,0
200310,3578,53,0,2,4,0,2,1
200465,1056,1,0,1,0,0,0,0
200800,740,3,0,1,0,1,3,0
200877,1514,7,0,1,1,0,4,0
200877,3578,17,0,1,4,0,4,0
200884,1000,7,0,1,0,0,5,0
200884,4170,0,0,2,0,0,5,0
200934,2403,0,0,1,0,1,6,0
201040,4186,2,0,1,0,0,4,0
201040,794,1,0,1,1,0,4,0
201515,2849,65,0,1,10,0,4,0
201592,786,10,0,1,0,0,7,0
201644,121,5,0,1,0,2,4,0
201644,586,7,0,1,2,2,4,0
201763,4256,7,0,1,3,0,5,0
201763,416,16,0,1,2,0,5,0
201763,4267,12,0,1,2,0,5,0
201763,4170,28,0,5,3,0,5,1
201802,4129,44,0,2,0,0,4,0
201831,2217,0,0,1,0,1,5,0
201925,3545,6,0,1,0,1,3,0
201925,3734,6,0,1,0,1,3,0
201925,2161,0,0,1,0,1,3,0
201925,3828,2,0,1,0,1,3,0
201949,4170,4,0,1,0,0,5,1
202474,2810,7,0,1,1,1,3,0
20260,3351,1,0,1,0,0,4,0
202657,3672,4,0,1,0,0,3,0
202766,2403,6,0,2,1,1,3,0
202766,1999,5,0,2,2,1,3,0
202818,586,6,0,2,0,0,4,0
202833,1890,51,0,2,2,0,3,0
202845,804,1,0,1,0,1,3,0
203078,2162,11,0,1,0,1,3,0
203204,361,2,0,1,0,1,4,0
203204,4585,0,0,1,0,1,4,0
203432,1512,35,0,2,0,0,5,0
203647,2318,1,0,1,0,1,4,0
203702,2277,1,0,1,0,0,5,0
203740,4249,4,0,1,0,1,3,0
203854,3500,3,0,1,0,0,3,0
203964,2273,5,0,1,1,0,3,0
204000,4322,0,0,1,0,0,7,0
204013,2099,3,0,1,0,1,6,0
20426,3826,4,0,2,0,1,5,0
204262,2664,6,0,2,0,0,3,0
204351,1346,3,0,1,0,0,4,0
204351,941,7,0,1,0,0,4,0
204395,4595,4,0,1,0,0,3,0
204428,3936,0,0,1,0,1,3,0
204505,3545,2,0,1,0,1,6,0
204529,2699,19,0,4,0,0,4,0
204529,1102,9,0,1,1,0,4,0
204529,4966,1,0,1,0,0,4,0
204610,2583,4,0,1,0,2,4,0
204610,862,2,0,1,0,2,4,0
20468,3984,0,0,1,0,0,5,0
204694,4171,2,0,1,0,1,5,0
204694,2928,2,0,1,0,1,5,0
204694,4079,2,0,1,0,1,5,0
204694,4710,0,0,1,0,1,5,0
204790,1703,4,0,1,0,0,4,0
204880,152,0,0,1,0,0,6,0
204898,2928,5,0,1,0,0,4,0
204950,1300,4,0,1,0,0,6,0
205007,1071,1,0,1,0,0,0,0
205230,1056,31,0,2,0,0,4,0
205326,2403,17,0,1,0,0,5,0
205375,3806,9,0,2,0,0,6,0
205620,2320,2,0,2,0,1,6,0
205645,3622,4,0,1,0,1,6,0
205645,3205,0,0,1,0,1,6,1
20566,2303,14,0,1,0,1,4,0
205864,4525,3,0,1,0,1,3,0
205964,2730,9,0,1,0,0,4,0
205964,3541,1,0,1,0,0,4,0
206114,2224,10,0,1,0,0,6,0
206114,474,38,0,4,0,0,6,0
206114,3520,4,0,1,0,0,6,0
206127,2138,3,0,3,0,1,4,0
206133,1923,13,0,2,0,0,5,1
206133,3205,5,0,2,1,0,5,1
206253,2081,0,0,1,0,0,3,0
206253,2313,1,0,1,0,0,3,0
206253,2403,0,0,1,0,0,3,0
206288,3965,7,0,3,0,1,4,0
206475,2045,2,0,1,0,1,5,0
206510,4760,13,0,1,0,1,6,0
206672,4731,4,0,1,0,1,4,0
206672,1892,2,0,1,0,1,4,0
206743,2318,1,0,1,0,0,5,0
206794,3635,3,0,1,0,1,4,0
207007,588,1,0,1,0,0,4,0
207031,3828,34,0,1,0,0,5,0
207031,1923,7,0,1,0,0,5,0
207035,3844,22,0,1,3,0,6,0
207205,2664,15,0,1,0,0,4,0
20723,2482,1,0,1,0,0,4,0
207290,66,6,0,2,0,1,4,0
207296,2108,2,0,1,0,1,5,0
207351,2618,1,0,1,0,0,3,0
207351,4129,15,0,3,0,0,3,0
207374,3657,4,0,1,1,1,5,0
207466,4760,0,0,1,0,0,0,0
20749,806,0,0,1,0,0,4,0
20749,4091,3,0,1,0,0,4,0
20749,3476,1,0,1,0,0,4,0
207490,3529,2,0,1,0,0,5,0
207497,2873,5,0,1,0,0,6,0
207497,2639,3,0,5,0,0,6,1
207518,862,18,0,4,1,1,5,0
207519,4950,58,0,1,0,2,4,0
207519,20,64,0,2,0,2,4,0
207650,2217,2,0,1,0,0,3,0
207650,1840,2,0,1,0,0,3,1
207796,1481,9,0,1,0,1,3,0
208003,3828,7,0,1,0,0,4,1
208067,2608,0,0,1,0,0,4,0
208067,3990,0,0,1,0,0,4,0
20845,1900,2,0,1,0,0,4,0
20845,3701,1,0,1,0,0,4,0
208477,4173,68,0,1,0,0,4,0
208477,503,9,0,3,0,0,4,0
208510,794,8,0,1,1,0,5,0
208691,4234,2,0,1,0,1,0,0
208747,4960,39,0,5,0,0,5,0
208913,3585,19,0,1,1,0,4,0
208913,4512,12,0,2,0,0,4,0
20916,4765,0,0,1,0,1,5,0
209232,2873,24,0,1,0,0,5,0
209232,685,21,0,1,0,0,5,0
209334,3205,4,0,2,0,0,4,0
209536,2099,5,0,1,0,0,3,1
209797,4043,3,0,1,0,1,4,1
209871,2505,2,0,1,0,0,3,0
210039,2031,4,0,1,0,1,3,0
210167,4394,3,0,1,0,0,4,0
210314,4687,2,0,1,0,1,3,0
210345,2217,9,0,1,0,0,5,0
210345,4687,8,0,2,0,0,5,0
210345,3205,15,0,1,0,0,5,0
210345,3236,18,0,2,1,0,5,0
210345,4513,9,0,2,0,0,5,0
210412,4976,5,0,1,0,0,5,0
210412,608,2,0,1,0,0,5,0
210444,1272,3,0,1,1,0,5,0
21052,794,29,0,1,0,0,4,0
210629,663,1,0,1,0,0,4,0
210696,3828,2,0,2,0,1,6,0
210717,1831,2,0,1,0,1,4,0
210717,2928,4,0,1,0,1,4,0
210748,395,2,0,1,0,0,4,0
210883,2891,3,0,2,0,1,4,0
210883,2193,7,0,2,0,1,4,0
210943,4442,1,0,2,0,1,5,0
211221,2954,4,0,1,0,0,4,0
211368,3205,0,0,1,0,0,5,0
211504,1581,8,0,2,0,1,4,0
21152,1514,3,0,1,0,0,6,0
212066,1346,28,0,2,3,1,4,0
212066,1031,7,0,1,1,1,4,0
212160,403,5,0,1,0,2,4,0
21234,4129,0,0,1,0,0,3,0
212438,586,24,0,1,0,0,4,0
212438,1890,31,0,1,1,0,4,0
21244,915,40,0,2,0,0,4,0
212473,3472,0,0,1,0,1,4,0
212492,3054,1,0,1,4,0,4,0
212968,1393,34,0,4,0,0,5,0
212976,1239,0,0,1,0,1,5,0
213049,3105,0,0,2,0,0,3,0
213160,1850,6,0,1,0,1,3,0
213232,4173,29,0,2,3,0,6,0
213313,4794,7,0,1,0,0,5,0
213378,2313,18,0,1,0,1,5,0
213378,4026,3,0,1,0,1,5,0
213428,2294,0,0,1,0,0,4,0
213441,141,10,0,1,1,1,5,1
213442,4444,1,0,1,0,1,4,0
213442,967,0,0,1,0,1,4,0
213442,2765,0,0,1,0,1,4,0
213442,818,0,0,1,0,1,4,0
213515,1618,18,0,1,0,1,6,0
213515,1062,15,0,1,0,1,6,0
213707,3472,6,0,1,0,0,0,0
213707,4659,12,0,2,0,0,0,0
214056,3734,7,0,1,0,1,3,0
214070,3650,3,0,2,0,0,6,0
214070,1346,8,0,1,0,0,6,0
214070,3854,1,0,1,0,0,6,0
214070,862,8,0,8,0,0,6,0
214104,2393,6,0,1,1,1,5,0
214182,2928,11,0,3,0,1,5,0
214360,2915,14,0,1,1,0,4,0
214662,2361,3,0,1,0,2,4,0
214919,2954,9,0,2,0,1,5,0
215113,794,7,0,1,2,1,4,0
215165,1270,5,0,1,0,1,4,0
215168,1840,3,0,1,0,0,5,0
215168,2652,13,0,1,0,0,5,0
215168,4754,16,0,1,0,0,5,0
215268,4171,2,0,1,0,0,0,0
215268,4710,1,0,1,0,0,0,0
215334,4129,17,0,2,1,1,4,0
215378,3455,15,0,1,0,1,6,0
215429,534,15,0,1,0,1,3,0
215516,1618,6,0,1,0,0,6,0
215527,474,8,0,6,0,0,5,1
215595,3826,2,0,1,0,0,3,0
215595,1999,6,0,1,0,0,3,1
215698,3941,1,0,1,0,1,5,0
216127,4966,3,0,1,0,1,5,1
216135,1485,0,0,2,0,2,4,0
216202,416,1,0,1,0,1,4,0
216365,3893,2,0,1,0,0,4,0
216423,1031,53,0,2,4,0,3,0
216511,4585,9,0,1,0,0,4,0
216511,586,7,0,1,0,0,4,0
216511,2918,8,0,1,0,0,4,0
216634,3925,29,0,1,0,0,4,0
216634,1594,4,0,1,0,0,4,0
216664,2289,7,0,1,0,0,8,0
216665,2631,19,0,3,0,0,5,0
216839,3455,7,0,1,0,0,5,0
216846,3103,3,0,1,0,1,5,0
216952,1346,7,0,1,1,2,5,0
216956,2322,2,0,1,0,1,4,0
217002,2928,0,0,1,1,0,4,0
217019,3323,2,0,1,0,1,4,0
217034,2138,7,0,1,1,0,6,0
217124,1736,6,0,1,0,0,4,0
217425,4661,2,0,1,0,1,4,0
217432,941,0,0,1,0,0,4,1
217612,2242,1,0,1,0,0,5,0
217612,2403,23,0,8,0,0,5,0
217637,3288,5,0,4,0,0,0,1
217710,2872,1,0,2,0,1,5,0
217710,4444,5,0,1,0,1,5,0
217735,4143,6,0,1,8,0,4,0
217857,3614,10,0,1,0,1,5,0
217993,2403,21,0,1,0,0,6,1
217993,2669,2,0,1,0,0,6,0
218099,2108,0,0,1,0,1,0,0
218140,1356,2,0,1,0,0,5,0
218515,4444,0,0,2,0,0,4,1
218515,4966,0,0,1,0,0,4,0
218606,4044,38,0,3,0,0,4,0
218803,2910,19,0,1,0,0,4,0
218803,4605,5,0,3,0,0,4,0
218803,2107,22,0,1,1,0,4,0
218930,1346,0,0,1,0,1,3,0
219011,3578,2,0,1,0,0,4,0
219116,2031,3,0,1,1,1,4,0
219136,1948,6,0,1,0,1,0,0
219227,2242,2,0,1,0,1,0,0
219316,4048,2,0,2,0,0,4,0
219466,1861,11,0,1,1,1,5,0
219600,2497,25,0,3,0,1,6,1
219614,1102,0,0,1,2,2,5,0
21964,3885,1,0,1,0,0,0,0
21985,1679,15,0,1,0,2,5,0
21985,4043,4,0,1,0,2,5,0
219890,1890,3,0,1,1,0,0,0
219970,2981,8,0,1,0,0,5,0
220046,1031,12,0,3,0,1,3,0
220046,25,2,0,1,0,1,3,0
220277,3173,0,0,5,0,0,5,0
220388,685,3,0,1,0,0,6,0
220429,3392,14,0,1,0,0,0,1
220627,2891,2,0,1,0,1,5,0
220627,4044,1,0,1,0,1,5,0
220801,3938,8,0,1,0,1,3,0
220974,2436,5,0,1,0,0,4,0
220974,4450,6,0,1,0,0,4,0
220974,2790,2,0,1,0,0,4,0
220974,309,1,0,1,11,0,4,0
221006,4173,5,0,1,0,0,4,0
221006,4976,4,0,1,0,0,4,0
221034,3571,20,0,1,0,0,4,0
221073,2928,18,0,1,14,1,4,1
221073,4261,9,0,2,2,1,4,0
22119,1166,4,0,1,0,1,6,0
221316,2636,1,0,1,0,1,4,0
221558,1667,9,0,2,1,0,4,0
221558,1892,14,0,7,0,0,4,0
221563,3965,12,0,4,0,1,4,0
221620,4401,1,0,1,0,0,5,0
221620,3828,2,0,1,0,0,5,0
221620,742,3,0,1,0,0,5,0
221756,4504,11,2,3,0,1,5,0
221861,598,8,0,1,0,1,4,0
222516,598,5,0,1,0,2,4,0
222672,2905,12,0,1,1,0,5,0
